,CS,FT,NE,SNE,SWF,SSWF,TYW,TC100,TC200,TC300,TC500,TC1000,NWPTY
20070717,0,0,0,0,8,2,0,0,0,0,0,4,10
20070718,0,0,0,0,9,3,0,0,0,0,0,4,10
20070719,0,0,0,0,10,4,0,0,0,0,0,4,10
20070720,0,0,0,0,10,5,0,0,0,0,0,4,10
20070721,0,0,0,0,10,5,0,0,0,0,0,4,10
20070722,0,0,0,0,10,5,0,0,0,0,0,3,10
20070723,0,0,0,0,10,5,0,0,0,0,0,2,10
20070724,0,0,0,0,9,5,0,0,0,0,0,1,10
20070725,0,0,0,0,8,5,0,0,0,0,0,0,9
20070726,0,0,0,0,7,4,0,0,0,0,0,0,8
20070727,0,0,0,0,6,3,0,0,0,0,0,0,7
20070728,0,0,0,0,5,2,0,0,0,0,0,0,7
20070729,0,0,0,0,4,1,0,0,0,0,0,0,7
20070730,0,0,0,0,3,0,0,0,0,0,0,0,7
20070731,0,0,0,0,2,0,0,0,0,0,0,0,7
20070801,0,0,0,0,1,0,0,0,0,0,0,0,7
20070802,0,0,0,0,0,0,0,0,0,0,0,0,7
20070803,0,0,0,0,0,0,0,0,0,0,0,0,7
20070804,0,0,0,0,0,0,0,0,0,0,0,0,8
20070805,0,0,0,0,0,0,0,0,0,0,0,0,9
20070806,0,0,0,0,0,0,0,0,0,0,0,0,10
20070807,0,0,0,0,1,1,1,0,0,0,1,1,10
20070808,0,0,0,0,1,1,2,1,1,1,2,2,10
20070809,0,0,0,0,2,2,3,2,2,2,3,3,10
20070810,0,0,0,0,3,3,4,3,3,3,4,4,10
20070811,0,0,0,0,4,4,4,3,3,3,4,5,10
20070812,0,0,0,0,5,5,4,3,3,3,5,6,10
20070813,0,0,0,0,6,6,4,3,3,4,6,7,10
20070814,0,0,0,0,7,7,4,3,3,4,6,8,10
20070815,0,0,0,0,8,8,4,3,3,4,6,8,10
20070816,0,0,0,0,9,9,4,3,3,4,6,9,10
20070817,0,0,0,0,9,9,4,3,3,4,6,9,10
20070818,0,0,0,0,10,10,4,3,3,4,6,9,10
20070819,0,0,0,0,10,10,4,3,3,4,6,9,10
20070820,0,0,0,0,10,10,4,2,2,4,6,9,10
20070821,0,0,0,0,10,10,4,2,2,4,7,9,10
20070822,0,0,0,0,10,10,4,2,2,4,6,9,10
20070823,0,0,0,0,10,10,4,2,2,3,5,9,10
20070824,0,0,0,0,10,9,4,2,2,3,5,8,10
20070825,0,0,0,0,10,8,4,2,2,3,5,8,10
20070826,0,0,0,0,9,7,4,2,2,3,5,7,9
20070827,0,0,0,0,8,6,3,2,2,3,4,6,8
20070828,0,0,0,0,7,5,2,1,1,2,3,5,8
20070829,0,0,0,0,6,4,1,0,0,1,2,4,8
20070830,0,0,0,0,5,3,0,0,0,0,1,3,8
20070831,0,0,0,0,5,2,0,0,0,0,0,2,8
20070901,0,0,0,0,5,1,0,0,0,0,0,1,8
20070902,0,0,0,0,5,0,0,0,0,0,0,0,8
20070903,0,0,0,0,5,0,0,0,0,0,0,0,8
20070904,0,0,0,0,5,0,0,0,0,0,0,0,8
20070905,0,1,0,0,6,1,0,0,0,0,0,0,9
20070906,0,2,0,0,7,1,0,0,0,0,0,0,10
20070907,0,3,1,0,8,1,0,0,0,0,0,0,10
20070908,0,4,2,0,9,1,0,0,0,0,0,0,10
20070909,0,5,3,0,10,1,0,0,0,0,0,0,10
20070910,0,6,4,1,10,1,0,0,0,0,0,0,10
20070911,0,7,5,1,10,1,0,0,0,0,0,0,10
20070912,0,8,5,1,10,1,0,0,0,0,0,0,10
20070913,0,9,6,1,9,1,0,0,0,0,0,0,10
20070914,0,10,6,1,8,1,0,0,0,0,0,1,10
20070915,0,9,6,1,7,0,0,0,0,0,1,2,10
20070916,0,8,6,1,6,0,0,0,0,0,1,3,10
20070917,0,7,5,1,5,0,1,0,0,0,1,4,10
20070918,0,6,4,1,4,0,2,0,0,1,2,5,10
20070919,0,5,3,1,3,0,3,1,1,2,3,6,10
20070920,0,4,2,0,2,0,4,1,1,2,4,7,10
20070921,0,3,1,0,1,0,4,1,1,2,4,7,10
20070922,0,2,2,1,0,0,4,1,1,3,5,8,10
20070923,0,1,1,1,0,0,4,1,1,4,6,9,10
20070924,0,0,1,1,0,0,4,1,1,4,6,9,10
20070925,0,0,1,1,1,1,4,1,1,4,5,9,10
20070926,0,0,2,1,1,1,4,1,1,4,5,8,10
20070927,0,0,3,1,1,1,3,1,1,4,5,7,10
20070928,0,0,3,1,1,1,2,1,1,3,4,6,9
20070929,0,0,3,1,1,1,1,0,0,2,3,6,9
20070930,0,0,3,1,1,1,0,0,0,2,2,6,9
20071001,0,0,4,1,1,1,0,0,0,2,2,7,9
20071002,0,0,3,0,1,1,0,0,0,1,1,6,9
20071003,0,0,4,0,1,1,0,0,0,0,0,5,9
20071004,0,0,5,0,1,1,0,0,0,0,0,5,9
20071005,0,0,6,1,0,0,1,0,0,0,0,5,9
20071006,0,0,6,2,0,0,2,0,0,1,1,6,9
20071007,0,0,5,2,0,0,3,1,1,2,2,7,9
20071008,0,0,5,2,0,0,4,1,2,3,3,8,10
20071009,0,0,5,2,0,0,4,1,2,3,4,8,10
20071010,0,1,6,3,0,0,4,1,2,3,4,8,10
20071011,0,1,6,4,0,0,4,1,2,3,4,7,10
20071012,0,1,7,5,0,0,4,1,2,3,4,7,10
20071013,0,1,7,6,0,0,4,1,2,3,4,7,10
20071014,0,1,7,7,0,0,4,1,2,3,4,6,10
20071015,0,1,7,7,0,0,3,1,2,3,4,5,10
20071016,0,1,7,7,0,0,2,1,2,2,3,4,9
20071017,0,1,8,8,0,0,1,0,1,1,2,3,8
20071018,0,1,9,9,0,0,0,0,0,0,1,2,7
20071019,0,1,10,10,0,0,0,0,0,0,0,1,7
20071020,0,0,10,10,0,0,0,0,0,0,0,0,7
20071021,0,0,10,10,0,0,0,0,0,0,0,0,7
20071022,0,0,10,9,0,0,0,0,0,0,0,0,7
20071023,0,0,9,8,0,0,0,0,0,0,0,0,7
20071024,0,0,9,8,0,0,0,0,0,0,0,0,7
20071025,0,0,8,7,0,0,0,0,0,0,0,0,7
20071026,0,0,8,6,0,0,0,0,0,0,0,0,8
20071027,0,0,8,6,0,0,0,0,0,0,0,1,9
20071028,0,0,8,5,0,0,0,0,0,0,0,1,10
20071029,0,0,8,4,0,0,0,0,0,0,0,1,10
20071030,0,0,8,4,0,0,0,0,0,0,0,1,9
20071031,0,0,8,4,0,0,0,0,0,0,0,1,8
20071101,0,0,8,5,0,0,0,0,0,0,0,1,7
20071102,0,0,9,6,0,0,0,0,0,0,0,1,7
20071103,0,0,9,6,0,0,0,0,0,0,0,1,7
20071104,0,0,10,7,0,0,0,0,0,0,0,2,7
20071105,0,0,10,8,0,0,0,0,0,0,0,3,7
20071106,0,0,10,8,0,0,0,0,0,0,1,3,7
20071107,0,0,10,9,0,0,0,0,0,0,2,4,7
20071108,0,0,10,10,0,0,0,0,0,0,2,5,7
20071109,0,0,10,10,0,0,0,0,0,0,2,6,8
20071110,0,0,10,10,0,0,0,0,0,0,2,6,9
20071111,0,0,10,10,0,0,0,0,0,0,2,6,10
20071112,0,0,10,10,0,0,0,0,0,0,2,6,10
20071113,0,0,10,9,0,0,0,0,0,0,2,6,10
20071114,0,0,10,8,0,0,0,0,0,0,2,5,10
20071115,0,0,10,7,0,0,0,0,0,0,2,4,9
20071116,0,0,9,6,0,0,0,0,0,0,1,3,8
20071117,0,0,9,5,0,0,0,0,0,0,0,2,7
20071118,0,0,9,4,0,0,0,0,0,0,0,1,6
20071119,0,0,9,4,0,0,0,0,0,0,0,0,6
20071120,0,0,9,4,0,0,0,0,0,0,0,0,6
20071121,0,0,9,4,0,0,0,0,0,0,0,0,6
20071122,0,0,9,4,0,0,0,0,0,0,0,0,6
20071123,0,0,9,5,0,0,0,0,0,0,0,0,6
20071124,0,0,9,6,0,0,0,0,0,0,0,0,6
20071125,0,0,9,7,0,0,0,0,0,0,0,1,7
20071126,0,0,10,8,0,0,1,0,0,0,1,2,8
20071127,0,0,10,9,0,0,2,0,1,1,2,3,9
20071128,0,0,10,10,0,0,3,0,2,2,3,4,10
20071129,0,0,9,9,0,0,3,0,2,2,3,5,10
20071130,0,0,8,8,0,0,3,0,2,2,3,5,10
20071201,0,0,8,7,0,0,3,0,2,2,3,5,9
20071202,0,0,7,6,0,0,3,0,2,2,3,5,8
20071203,0,0,6,5,0,0,3,0,2,2,3,5,7
20071204,0,0,6,5,0,0,3,0,2,2,3,5,6
20071205,0,0,6,5,0,0,3,0,2,2,3,4,5
20071206,0,0,6,5,0,0,2,0,2,2,2,3,4
20071207,0,1,6,4,0,0,1,0,1,1,1,2,3
20071208,0,1,6,4,0,0,0,0,0,0,0,1,2
20071209,0,1,7,4,0,0,0,0,0,0,0,0,1
20071210,0,1,7,4,0,0,0,0,0,0,0,0,0
20071211,0,1,6,4,0,0,0,0,0,0,0,0,0
20071212,0,1,6,4,0,0,0,0,0,0,0,0,0
20071213,0,1,6,4,0,0,0,0,0,0,0,0,0
20071214,0,1,6,4,0,0,0,0,0,0,0,0,0
20071215,0,1,6,3,0,0,0,0,0,0,0,0,0
20071216,0,1,6,3,0,0,0,0,0,0,0,0,0
20071217,0,0,5,3,0,0,0,0,0,0,0,0,0
20071218,0,0,4,2,0,0,0,0,0,0,0,0,0
20071219,0,0,4,2,0,0,0,0,0,0,0,0,0
20071220,0,1,5,3,0,0,0,0,0,0,0,0,0
20071221,0,1,5,3,0,0,0,0,0,0,0,0,0
20071222,0,1,5,3,0,0,0,0,0,0,0,0,0
20071223,0,2,6,3,0,0,0,0,0,0,0,0,0
20071224,0,3,6,3,0,0,0,0,0,0,0,0,0
20071225,0,4,6,4,0,0,0,0,0,0,0,0,0
20071226,0,4,6,4,0,0,0,0,0,0,0,0,0
20071227,0,4,7,5,0,0,0,0,0,0,0,0,0
20071228,0,4,8,5,0,0,0,0,0,0,0,0,0
20071229,0,4,8,6,0,0,0,0,0,0,0,0,0
20071230,0,3,8,6,0,0,0,0,0,0,0,0,0
20071231,0,3,9,7,0,0,0,0,0,0,0,0,0
20080101,0,3,10,8,0,0,0,0,0,0,0,0,0
20080102,0,2,10,9,0,0,0,0,0,0,0,0,0
20080103,0,1,10,8,0,0,0,0,0,0,0,0,0
20080104,0,0,10,8,0,0,0,0,0,0,0,0,0
20080105,0,0,10,7,0,0,0,0,0,0,0,0,0
20080106,0,0,10,6,0,0,0,0,0,0,0,0,0
20080107,0,0,9,6,0,0,0,0,0,0,0,0,0
20080108,0,0,8,5,0,0,0,0,0,0,0,0,0
20080109,0,0,7,4,0,0,0,0,0,0,0,0,0
20080110,0,0,6,3,0,0,0,0,0,0,0,0,0
20080111,0,0,5,2,0,0,0,0,0,0,0,0,0
20080112,0,0,4,1,0,0,0,0,0,0,0,0,0
20080113,0,1,4,2,0,0,0,0,0,0,0,0,1
20080114,0,1,4,2,0,0,0,0,0,0,0,0,2
20080115,0,1,4,3,0,0,0,0,0,0,0,0,3
20080116,0,1,4,4,0,0,0,0,0,0,0,0,4
20080117,0,1,5,5,0,0,0,0,0,0,0,0,5
20080118,0,1,6,6,0,0,0,0,0,0,0,0,6
20080119,0,1,7,7,0,0,0,0,0,0,0,0,6
20080120,0,1,7,7,0,0,0,0,0,0,0,0,6
20080121,0,1,7,7,0,0,0,0,0,0,0,0,6
20080122,0,1,8,8,0,0,0,0,0,0,0,0,6
20080123,0,0,8,8,0,0,0,0,0,0,0,0,5
20080124,0,0,8,8,0,0,0,0,0,0,0,0,4
20080125,0,0,8,8,0,0,0,0,0,0,0,0,3
20080126,0,0,8,8,0,0,0,0,0,0,0,0,2
20080127,0,0,8,8,0,0,0,0,0,0,0,0,1
20080128,0,0,8,8,0,0,0,0,0,0,0,0,0
20080129,0,0,8,7,0,0,0,0,0,0,0,0,0
20080130,0,0,9,8,0,0,0,0,0,0,0,0,0
20080131,0,0,10,9,0,0,0,0,0,0,0,0,0
20080201,0,0,10,9,0,0,0,0,0,0,0,0,0
20080202,0,0,10,9,0,0,0,0,0,0,0,0,0
20080203,0,1,9,8,0,0,0,0,0,0,0,0,0
20080204,0,1,9,8,0,0,0,0,0,0,0,0,0
20080205,0,1,9,8,0,0,0,0,0,0,0,0,0
20080206,0,2,8,7,0,0,0,0,0,0,0,0,0
20080207,0,2,8,7,0,0,0,0,0,0,0,0,0
20080208,0,2,8,8,0,0,0,0,0,0,0,0,0
20080209,0,2,8,8,0,0,0,0,0,0,0,0,0
20080210,1,2,8,8,0,0,0,0,0,0,0,0,0
20080211,1,2,8,8,0,0,0,0,0,0,0,0,0
20080212,2,2,7,7,0,0,0,0,0,0,0,0,0
20080213,3,1,8,8,0,0,0,0,0,0,0,0,0
20080214,4,1,8,8,0,0,0,0,0,0,0,0,0
20080215,4,1,8,8,0,0,0,0,0,0,0,0,0
20080216,4,0,9,9,0,0,0,0,0,0,0,0,0
20080217,4,0,9,9,0,0,0,0,0,0,0,0,0
20080218,4,0,9,9,0,0,0,0,0,0,0,0,0
20080219,4,0,9,9,0,0,0,0,0,0,0,0,0
20080220,3,0,9,9,0,0,0,0,0,0,0,0,0
20080221,3,0,9,9,0,0,0,0,0,0,0,0,0
20080222,2,0,9,9,0,0,0,0,0,0,0,0,0
20080223,1,0,8,8,0,0,0,0,0,0,0,0,0
20080224,0,1,8,8,0,0,0,0,0,0,0,0,0
20080225,0,1,8,8,0,0,0,0,0,0,0,0,0
20080226,0,1,7,7,0,0,0,0,0,0,0,0,0
20080227,0,2,6,6,0,0,0,0,0,0,0,0,0
20080228,0,2,6,6,0,0,0,0,0,0,0,0,0
20080229,0,2,5,5,0,0,0,0,0,0,0,0,0
20080301,0,3,4,4,0,0,0,0,0,0,0,0,0
20080302,0,3,3,3,0,0,0,0,0,0,0,0,0
20080303,0,3,3,3,0,0,0,0,0,0,0,0,0
20080304,0,3,4,4,0,0,0,0,0,0,0,0,0
20080305,0,2,4,3,0,0,0,0,0,0,0,0,0
20080306,0,2,3,2,0,0,0,0,0,0,0,0,0
20080307,0,2,3,2,0,0,0,0,0,0,0,0,0
20080308,0,1,4,3,0,0,0,0,0,0,0,0,0
20080309,0,2,4,2,0,0,0,0,0,0,0,0,0
20080310,0,3,5,3,0,0,0,0,0,0,0,0,0
20080311,0,2,6,3,0,0,0,0,0,0,0,0,0
20080312,0,2,7,3,0,0,0,0,0,0,0,0,0
20080313,0,2,7,3,0,0,0,0,0,0,0,0,0
20080314,0,2,6,2,0,0,0,0,0,0,0,0,0
20080315,0,3,6,3,0,0,0,0,0,0,0,0,0
20080316,0,3,6,3,0,0,0,0,0,0,0,0,0
20080317,0,3,6,3,0,0,0,0,0,0,0,0,0
20080318,0,3,5,2,0,0,0,0,0,0,0,0,0
20080319,0,3,4,2,0,0,0,0,0,0,0,0,0
20080320,0,3,4,2,0,0,0,0,0,0,0,0,0
20080321,0,3,3,2,0,0,0,0,0,0,0,0,0
20080322,0,3,2,2,0,0,0,0,0,0,0,0,0
20080323,0,3,2,2,0,0,0,0,0,0,0,0,0
20080324,0,4,3,3,0,0,0,0,0,0,0,0,0
20080325,0,3,2,2,0,0,0,0,0,0,0,0,0
20080326,0,3,2,2,0,0,0,0,0,0,0,0,0
20080327,0,4,2,2,0,0,0,0,0,0,0,0,0
20080328,0,4,2,2,0,0,0,0,0,0,0,0,0
20080329,0,3,2,2,0,0,0,0,0,0,0,0,0
20080330,0,2,1,1,0,0,0,0,0,0,0,0,0
20080331,0,3,2,2,0,0,0,0,0,0,0,0,0
20080401,0,4,3,3,0,0,0,0,0,0,0,0,0
20080402,0,5,3,3,0,0,0,0,0,0,0,0,0
20080403,0,5,3,2,0,0,0,0,0,0,0,0,0
20080404,0,6,3,2,0,0,0,0,0,0,0,0,0
20080405,0,6,3,2,0,0,0,0,0,0,0,0,0
20080406,0,5,3,2,0,0,0,0,0,0,0,0,0
20080407,0,5,3,2,0,0,0,0,0,0,0,0,0
20080408,0,5,3,2,0,0,0,0,0,0,0,0,0
20080409,0,5,3,2,0,0,0,0,0,0,0,0,0
20080410,0,4,2,1,0,0,0,0,0,0,0,0,0
20080411,0,4,2,0,0,0,0,0,0,0,0,0,0
20080412,0,3,2,0,0,0,0,0,0,0,0,0,0
20080413,0,2,1,0,0,0,0,0,0,0,0,0,0
20080414,0,2,2,0,0,0,0,0,0,0,0,0,1
20080415,0,2,3,0,0,0,0,0,0,0,0,0,2
20080416,0,2,3,0,0,0,0,0,0,0,0,0,3
20080417,0,3,3,0,0,0,0,0,0,0,0,0,4
20080418,0,4,4,1,0,0,0,0,0,0,0,0,5
20080419,0,4,4,1,0,0,0,0,0,0,0,1,6
20080420,0,4,4,1,0,0,0,0,0,0,0,2,7
20080421,0,3,3,1,0,0,0,0,0,0,0,2,7
20080422,0,4,3,1,0,0,0,0,0,0,0,2,7
20080423,0,5,3,1,0,0,0,0,0,0,0,2,7
20080424,0,4,3,2,0,0,0,0,0,0,0,2,6
20080425,0,4,3,2,0,0,0,0,0,0,0,2,5
20080426,0,4,3,2,0,0,0,0,0,0,0,2,4
20080427,0,3,3,2,0,0,0,0,0,0,0,2,3
20080428,0,2,2,1,0,0,0,0,0,0,0,2,2
20080429,0,3,2,1,0,0,0,0,0,0,0,1,1
20080430,0,3,2,1,0,0,0,0,0,0,0,0,0
20080501,0,3,2,1,0,0,0,0,0,0,0,0,0
20080502,0,3,2,1,1,0,0,0,0,0,0,0,0
20080503,0,2,2,1,2,0,0,0,0,0,0,0,0
20080504,0,2,1,0,3,0,0,0,0,0,0,0,0
20080505,0,2,0,0,4,0,0,0,0,0,0,0,0
20080506,0,3,1,0,5,0,0,0,0,0,0,0,0
20080507,0,4,2,0,6,0,0,0,0,0,0,0,1
20080508,0,5,2,0,7,0,0,0,0,0,0,0,2
20080509,0,4,2,0,8,0,0,0,0,0,0,0,3
20080510,0,4,2,0,9,0,0,0,0,0,0,0,4
20080511,0,5,3,1,9,0,0,0,0,0,0,0,5
20080512,0,4,4,2,8,0,0,0,0,0,0,0,6
20080513,0,4,5,2,7,0,0,0,0,0,0,0,7
20080514,0,4,6,3,6,0,0,0,0,0,0,1,8
20080515,0,4,6,3,5,0,0,0,0,0,0,2,9
20080516,0,3,6,4,4,0,0,0,0,0,0,3,10
20080517,0,2,6,4,3,0,0,0,0,0,0,4,10
20080518,0,1,6,4,2,0,0,0,0,0,0,5,10
20080519,0,1,6,4,2,0,0,0,0,0,1,6,10
20080520,0,2,7,5,2,0,0,0,0,0,1,7,10
20080521,0,2,6,4,3,1,0,0,0,0,1,7,10
20080522,0,3,5,3,4,2,0,0,0,0,1,7,10
20080523,0,4,4,3,5,2,0,0,0,0,1,7,10
20080524,0,4,3,2,6,2,0,0,0,0,1,6,10
20080525,0,4,3,2,7,2,0,0,0,0,1,5,10
20080526,0,4,2,1,8,2,0,0,0,0,1,4,9
20080527,0,5,1,1,9,2,0,0,0,0,1,3,9
20080528,0,5,1,1,10,3,0,0,0,0,1,2,9
20080529,0,5,1,1,10,4,0,0,0,0,0,1,9
20080530,0,4,0,0,10,5,0,0,0,0,0,0,9
20080531,0,4,0,0,10,4,0,0,0,0,0,0,9
20080601,0,4,1,0,10,4,0,0,0,0,0,0,9
20080602,0,4,1,0,10,4,0,0,0,0,0,0,9
20080603,0,5,1,0,10,5,0,0,0,0,0,0,9
20080604,0,6,1,0,10,6,0,0,0,0,0,0,9
20080605,0,7,1,0,10,7,0,0,0,0,0,0,10
20080606,0,7,1,0,10,8,0,0,0,0,0,0,10
20080607,0,8,1,0,10,8,0,0,0,0,0,0,10
20080608,0,9,1,0,10,8,0,0,0,0,0,0,9
20080609,0,9,1,0,9,7,0,0,0,0,0,0,8
20080610,0,8,1,0,9,8,0,0,0,0,0,0,7
20080611,0,7,0,0,9,8,0,0,0,0,0,0,6
20080612,0,6,0,0,9,9,0,0,0,0,0,0,5
20080613,0,6,0,0,9,9,0,0,0,0,0,0,4
20080614,0,6,0,0,9,9,0,0,0,0,0,0,3
20080615,0,5,0,0,9,9,0,0,0,0,0,0,2
20080616,0,4,0,0,9,9,0,0,0,0,0,0,1
20080617,0,3,0,0,9,9,0,0,0,0,0,0,0
20080618,0,2,0,0,9,9,0,0,0,0,0,0,1
20080619,0,2,0,0,10,10,0,0,0,0,0,0,2
20080620,0,2,0,0,10,10,0,0,0,0,0,0,3
20080621,0,2,0,0,9,9,0,0,0,0,0,0,4
20080622,0,2,0,0,8,8,0,0,0,0,0,1,5
20080623,0,1,0,0,7,7,0,0,0,0,0,2,6
20080624,0,0,0,0,7,6,0,0,0,0,0,3,7
20080625,0,0,0,0,7,6,0,0,0,0,0,4,8
20080626,0,0,0,0,7,6,0,0,0,0,0,5,9
20080627,0,0,0,0,7,6,0,0,0,0,0,6,10
20080628,0,0,0,0,7,6,0,0,0,0,0,7,10
20080629,0,0,0,0,7,6,0,0,0,0,0,7,9
20080630,0,1,0,0,7,6,0,0,0,0,0,7,8
20080701,0,1,0,0,8,7,0,0,0,0,0,7,7
20080702,0,1,0,0,8,7,0,0,0,0,0,6,6
20080703,0,1,0,0,8,7,0,0,0,0,0,5,5
20080704,0,1,0,0,7,7,0,0,0,0,0,4,4
20080705,0,1,0,0,6,6,0,0,0,0,0,3,3
20080706,0,1,0,0,5,5,0,0,0,0,0,2,2
20080707,0,1,0,0,5,5,0,0,0,0,0,1,1
20080708,0,1,0,0,5,5,0,0,0,0,0,0,0
20080709,0,1,0,0,5,5,0,0,0,0,0,0,0
20080710,0,0,0,0,5,5,0,0,0,0,0,0,0
20080711,0,0,0,0,5,5,0,0,0,0,0,0,0
20080712,0,0,0,0,6,6,0,0,0,0,0,1,1
20080713,0,0,0,0,7,7,0,0,0,0,0,2,2
20080714,0,0,0,0,8,8,0,0,0,0,0,3,3
20080715,0,0,0,0,9,8,0,0,0,0,0,4,4
20080716,0,0,0,0,10,8,0,0,0,0,1,5,5
20080717,0,0,0,0,10,7,1,0,0,1,2,6,6
20080718,0,0,0,0,10,7,2,1,1,2,3,7,7
20080719,0,0,0,0,10,7,3,2,2,3,4,8,8
20080720,0,0,0,0,10,7,3,2,2,3,5,9,9
20080721,0,0,0,0,10,6,3,2,2,3,5,9,10
20080722,0,0,0,0,10,5,3,2,2,3,5,8,10
20080723,0,0,0,0,10,5,3,2,2,3,5,7,10
20080724,0,0,0,0,10,4,3,2,2,3,5,6,10
20080725,0,0,0,0,9,4,3,2,2,3,5,5,10
20080726,0,0,0,0,8,4,3,2,2,3,4,5,10
20080727,0,0,0,0,8,4,3,2,2,2,4,5,10
20080728,0,0,0,0,7,3,3,2,2,2,4,5,10
20080729,0,0,0,0,7,3,3,2,2,2,4,5,10
20080730,0,0,0,0,7,3,4,2,2,2,4,5,10
20080731,0,0,0,0,7,4,4,2,2,2,4,6,10
20080801,0,0,0,0,6,4,4,2,2,2,4,7,10
20080802,0,0,0,0,5,3,4,2,2,2,4,7,9
20080803,0,0,0,0,4,3,4,2,2,2,4,7,8
20080804,0,0,0,0,4,3,4,2,2,2,5,8,8
20080805,0,0,0,0,4,3,4,2,2,2,6,8,8
20080806,0,0,0,0,4,4,3,2,2,2,5,8,8
20080807,0,0,0,0,5,5,2,1,1,1,4,8,8
20080808,0,0,0,0,5,5,1,0,0,0,3,7,8
20080809,0,0,0,0,5,5,0,0,0,0,2,6,8
20080810,0,0,0,0,5,5,0,0,0,0,2,5,8
20080811,0,0,0,0,6,6,0,0,0,0,2,4,8
20080812,0,0,0,0,7,7,0,1,1,1,3,5,9
20080813,0,0,0,0,8,7,0,1,1,1,3,6,10
20080814,0,0,0,0,9,7,0,1,1,1,2,6,10
20080815,0,0,0,0,10,7,0,1,1,1,1,6,10
20080816,0,0,0,0,10,6,0,1,1,1,1,5,10
20080817,0,0,0,0,10,5,0,1,1,1,1,4,10
20080818,0,0,0,0,9,4,0,1,1,1,1,4,10
20080819,0,0,0,0,8,3,0,1,1,1,1,5,10
20080820,0,0,0,0,8,2,1,1,1,1,2,6,10
20080821,0,0,0,0,8,1,2,1,1,2,3,7,10
20080822,0,0,0,0,8,1,3,0,0,1,3,7,10
20080823,0,0,0,0,8,2,3,0,0,1,3,7,10
20080824,0,0,0,0,8,3,3,0,0,1,3,7,10
20080825,0,0,0,0,8,3,3,0,0,1,3,6,9
20080826,0,0,0,0,7,3,3,0,0,1,3,6,9
20080827,0,0,0,0,6,3,3,0,0,1,3,7,9
20080828,0,1,0,0,6,3,3,0,0,1,4,8,9
20080829,0,1,0,0,7,3,3,0,1,2,5,8,9
20080830,0,1,0,0,7,3,2,1,2,3,5,8,9
20080831,0,1,0,0,7,3,1,1,2,2,4,7,8
20080901,0,1,0,0,7,2,0,1,2,2,3,6,7
20080902,0,2,0,0,7,1,0,1,2,2,3,5,6
20080903,0,3,0,0,7,0,0,1,2,2,3,4,5
20080904,0,3,0,0,7,0,0,1,2,2,3,4,5
20080905,0,4,0,0,8,0,0,1,2,2,3,4,4
20080906,0,4,0,0,9,0,0,1,2,2,3,3,3
20080907,0,3,0,0,9,0,0,1,2,2,2,2,2
20080908,0,3,0,0,8,0,0,1,1,1,1,2,2
20080909,0,3,1,0,7,0,0,0,0,0,0,2,2
20080910,0,3,2,0,6,0,0,0,0,0,0,3,3
20080911,0,3,2,0,5,0,0,0,0,0,1,4,4
20080912,0,2,3,1,4,0,1,0,0,0,2,5,5
20080913,0,1,4,2,3,0,2,0,1,1,3,6,6
20080914,0,1,4,2,2,0,3,1,2,2,4,7,7
20080915,0,0,4,2,2,0,4,2,3,3,5,8,8
20080916,0,0,4,2,2,0,5,2,4,4,6,9,9
20080917,0,0,4,2,3,0,6,2,4,5,7,10,10
20080918,0,0,4,2,4,0,6,2,4,5,8,10,10
20080919,0,0,3,2,4,0,6,2,4,5,8,10,10
20080920,0,0,2,2,4,0,6,2,4,5,8,9,10
20080921,0,0,2,2,4,0,6,2,4,5,7,8,10
20080922,0,0,1,1,4,0,6,2,4,5,6,8,10
20080923,0,0,0,0,4,0,6,2,3,5,6,8,10
20080924,0,0,0,0,5,1,6,1,2,4,6,8,10
20080925,0,0,0,0,5,2,5,0,1,3,5,8,10
20080926,0,0,0,0,4,2,4,0,0,2,4,7,10
20080927,0,0,1,1,3,2,4,0,0,1,3,7,10
20080928,0,0,2,2,2,2,5,0,0,2,3,7,10
20080929,0,0,2,2,2,2,6,1,1,3,4,7,10
20080930,0,0,2,2,3,3,7,2,2,4,5,8,10
20081001,0,0,2,2,3,3,7,2,2,4,6,9,10
20081002,0,0,3,2,3,3,6,2,2,4,6,9,10
20081003,0,0,4,2,3,3,5,2,2,3,5,9,10
20081004,0,0,4,2,2,2,4,2,2,3,4,8,10
20081005,0,0,4,2,1,1,4,2,2,3,4,8,10
20081006,0,0,4,2,1,1,4,2,2,3,4,9,10
20081007,0,1,4,2,1,1,3,2,2,3,5,9,10
20081008,0,2,4,2,1,1,2,2,2,2,4,8,9
20081009,0,2,5,2,1,1,1,1,1,1,3,7,8
20081010,0,2,6,3,0,0,0,0,0,0,2,6,7
20081011,0,2,7,4,0,0,0,0,0,0,1,5,6
20081012,0,2,7,5,0,0,0,0,0,0,1,4,5
20081013,0,2,7,5,0,0,0,0,0,0,1,3,5
20081014,0,2,8,5,0,0,0,0,0,0,1,3,5
20081015,0,2,9,6,0,0,0,0,0,0,1,2,5
20081016,0,2,10,7,0,0,0,0,0,0,1,1,5
20081017,0,1,9,6,0,0,0,0,0,0,0,0,4
20081018,0,0,8,5,0,0,0,0,0,0,0,0,5
20081019,0,0,8,5,0,0,0,0,0,0,0,0,6
20081020,0,0,7,4,0,0,0,0,0,0,0,0,7
20081021,0,0,6,3,0,0,0,0,0,0,0,0,8
20081022,0,0,5,2,0,0,0,0,0,0,0,0,9
